,Company_name,Bar_origin,Ref,Review_date,Cocoa_percentage,Company_location,Rating,Bean_origin
1580,Stella (aka Bernrain),"Bahia, Agri-Forestal Plantation, 2010",859,2012,68%,Switzerland,2.75,Brazil
1581,Stella (aka Bernrain),India,729,2011,72%,Switzerland,3.25,India
1582,Stone Grindz,"Ecuador, Midnight Dark",1291,2014,84%,U.S.A.,3.5,Ecuador
1583,Stone Grindz,"Ecuador, Twilght Dark",1291,2014,70%,U.S.A.,3.5,Ecuador
1584,StRita Supreme,"Samar, East Visayas region",939,2012,65%,U.S.A.,2.5,Philippines
1585,StRita Supreme,"Samar, East Visayas region",943,2012,70%,U.S.A.,2.5,Philippines
1586,StRita Supreme,"Samar, East Visayas region",943,2012,75%,U.S.A.,2.75,Philippines
1587,Sublime Origins,Sambirano,1157,2013,67%,U.S.A.,2.75,Madagascar
1588,Sublime Origins,Moho Valley,1157,2013,78%,U.S.A.,3.25,Belize
1589,Summerbird,Peru,1800,2016,61%,Denmark,2.5,Peru
1590,Summerbird,Peru,1800,2016,71%,Denmark,3.0,Peru
1591,Suruca Chocolate,Venezuela,1796,2016,70%,Venezuela,2.75,Venezuela
1592,Suruca Chocolate,Venezuela,1796,2016,60%,Venezuela,3.0,Venezuela
1593,Svenska Kakaobolaget,Sri Lanka,1618,2015,70%,Sweden,2.75,Sri Lanka
1594,Szanto Tibor,Nacional,1668,2015,70%,Hungary,3.25,Ecuador
1595,Szanto Tibor,Baracoa,1704,2015,88%,Hungary,3.25,Cuba
1596,Szanto Tibor,Ambolikapiky,1704,2015,70%,Hungary,3.25,Madagascar
1597,Szanto Tibor,"Winak, Sumaco",1704,2015,70%,Hungary,3.75,Ecuador
1598,Szanto Tibor,"Ben Tre, Mekong Delta",1708,2015,70%,Hungary,3.25,Vietnam
1599,Szanto Tibor,"Fazenda Sempre Firme, Bahia",1708,2015,70%,Hungary,3.5,Brazil
1600,Szanto Tibor,Porcelana,1263,2014,70%,Hungary,3.5,Venezuela
1601,Szanto Tibor,Baracoa,1263,2014,70%,Hungary,3.75,Cuba
1602,Szanto Tibor,"Autumn, Primary Harvest, 2012",1185,2013,70%,Hungary,3.5,Madagascar
1603,Szanto Tibor,"Spring, Secondary Harvest, 2012",1185,2013,70%,Hungary,3.5,Madagascar
1604,Szanto Tibor,Cacao Blanco,1193,2013,70%,Hungary,3.25,Nicaragua
1605,Szanto Tibor,Santo Domingo,939,2012,70%,Hungary,3.25,Dominican Republic
1606,Szanto Tibor,Millot Plantation,939,2012,70%,Hungary,3.25,Madagascar
1607,Szanto Tibor,"Ayacucho, ""El Guinacho""",939,2012,70%,Hungary,3.75,Peru
1608,Szanto Tibor,Crudo,761,2011,70%,Hungary,3.0,Venezuela
1609,Tabal,Costa Rica,1101,2013,70%,U.S.A.,2.75,Costa Rica
1610,Tabal,Dominican Republic,1101,2013,70%,U.S.A.,2.75,Dominican Republic
1611,Tabal,"Chiapas, Lacandon Jungle",1105,2013,70%,U.S.A.,2.5,Mexico
1612,Tabal,Peru,1105,2013,70%,U.S.A.,3.0,Peru
1613,Tablette (aka Vanillabeans),Colombia,1450,2015,70%,Japan,3.0,Colombia
1614,Tablette (aka Vanillabeans),Papua,1450,2015,62%,Japan,3.25,Papua New Guinea
1615,Tablette (aka Vanillabeans),Vietnam,1450,2015,60%,Japan,3.25,Vietnam
1616,Tablette (aka Vanillabeans),Trinidad,1680,2015,77%,Japan,2.75,Trinidad
1617,Tan Ban Skrati,"Paramaribo, batch 20160043-01",1868,2016,70%,Suriname,3.25,Suriname
1618,Taza,Belize,1271,2014,68%,U.S.A.,3.0,Belize
1619,Taza,Alto Beni,785,2011,87%,U.S.A.,3.25,Bolivia
1620,Taza,Chiapan,451,2009,75%,U.S.A.,2.75,Mexico
1621,Taza,"Dark, Stone Ground",180,2007,70%,U.S.A.,3.0,Dominican Republic
1622,TCHO,West Africa,1716,2016,62%,U.S.A.,2.0,West Africa
1623,TCHO,Peru- Ecuador,915,2012,99%,U.S.A.,3.25,"Peru, Ecuador"
1624,TCHO,TCHOPro 60.5,387,2009,60%,U.S.A.,2.75,nan
1625,TCHO,TCHOPro 68,387,2009,68%,U.S.A.,3.0,nan
1626,TCHO,Chocolatey-beta,199,2008,70%,U.S.A.,2.5,Ghana
1627,TCHO,Fruity-beta,280,2008,70%,U.S.A.,2.5,Peru
1628,TCHO,Citrus-beta,280,2008,70%,U.S.A.,2.75,Madagascar
1629,TCHO,Nutty-beta,284,2008,70%,U.S.A.,2.5,Peru
1630,Tejas,Concepcion,801,2012,70%,U.S.A.,2.75,Madagascar
1631,Tejas,Bayou Blend,801,2012,70%,U.S.A.,3.0,"Ecuador, Mad., PNG"
1632,Tejas,Aranama,805,2012,70%,U.S.A.,3.0,Papua New Guinea
1633,Tejas,Presidio,805,2012,70%,U.S.A.,3.5,Dominican Republic
1634,Tejas,"La Bahia, w/ cane juice",817,2012,70%,U.S.A.,3.25,Ecuador
1635,Tejas,Capistrano,821,2012,70%,U.S.A.,2.0,Peru
1636,Tejas,"La Bahia, w/ cane sugar",825,2012,70%,U.S.A.,3.25,Ecuador
1637,Tejas,San Jose,829,2012,70%,U.S.A.,2.75,Bolivia
1638,Tejas,Capistrano*,829,2012,70%,U.S.A.,3.0,Madagascar
1639,Tejas,Espada,833,2012,70%,U.S.A.,3.25,Mexico
1640,Tejas,Espada,967,2012,70%,U.S.A.,2.75,Brazil
1641,Tejas,Concepcion*,971,2012,80%,U.S.A.,3.0,Venezuela
1642,Tejas,San Jose,971,2012,67%,U.S.A.,3.25,Bolivia
1643,Tejas,"Bahia, Floresta Azul,Good Friends Reserve#3",971,2012,70%,U.S.A.,3.5,Brazil
1644,Terroir,Peru,1478,2015,70%,U.S.A.,2.75,Peru
1645,Terroir,Belize,1478,2015,70%,U.S.A.,3.75,Belize
1646,Terroir,Madagascar,1478,2015,70%,U.S.A.,3.75,Madagascar
1647,Terroir,Ecuador,1482,2015,70%,U.S.A.,3.25,Ecuador
1648,Terroir,Oko Caribe,1554,2015,70%,U.S.A.,3.5,Domincan Republic
1649,Terroir,Guatemala,1558,2015,70%,U.S.A.,3.75,Guatemala
1650,Terroir,Ecuador,1323,2014,77%,U.S.A.,3.25,Ecuador
1651,Terroir,Madagascar,1323,2014,67%,U.S.A.,3.75,Madagascar
1652,Terroir,Uganda,1323,2014,73%,U.S.A.,3.75,Uganda
1653,The Barn,Peru,1614,2015,70%,Sweden,3.0,Peru
1654,Theo,Congo w/ nibs,903,2012,65%,U.S.A.,3.25,Congo
1655,Theo,Madagascar,162,2007,65%,U.S.A.,3.5,Madagascar
1656,Theo,Ivory Coast,184,2007,75%,U.S.A.,2.5,Ivory Coast
1657,Theo,"Ghana, Kumasi",184,2007,84%,U.S.A.,3.0,Ghana
1658,Theo,"Venezuela; Barinos, Merida, Tachron",188,2007,91%,U.S.A.,2.0,Venezuela
1659,Theo,"Ghana, Panama, Ecuador",188,2007,75%,U.S.A.,3.0,"Ghana, Panama, Ecuador"
1660,Theobroma,"Piura Select, Cacao Blanc",1684,2015,70%,Japan,3.25,Peru
1661,Timo A. Meyer,"Belize, med roast",1836,2016,72%,Germany,3.75,Belize
1662,To'ak (Ecuatoriana),Manabi,1418,2014,81%,Ecuador,3.25,Ecuador
1663,Tobago Estate (Pralus),"Roxborough, Tobago",895,2012,70%,France,4.0,Tobago
1664,Tocoti,"Wild Bolivian, Jungle Love",927,2012,77%,U.S.A.,3.0,Bolivia
1665,Tocoti,Venezuela,789,2011,72%,U.S.A.,2.75,Venezuela
1666,Tocoti,Dominican Republic,789,2011,74%,U.S.A.,3.0,Dominican Republic
1667,Treehouse,Conacado,1239,2014,72%,U.S.A.,3.0,Dominican Republic
1668,Tsara (Cinagra),"Ambanja, Tsara Valley",753,2011,72%,Madagascar,3.5,Madagascar
1669,twenty-four blackbirds,Oko Caribe,1700,2015,75%,U.S.A.,2.75,Domincan Republic
1670,twenty-four blackbirds,"Cedeno, lot 271",1700,2015,75%,U.S.A.,3.5,Ecuador
1671,twenty-four blackbirds,Madagascar,1235,2014,75%,U.S.A.,3.5,Madagascar
1672,twenty-four blackbirds,Dominican Republic,1022,2013,68%,U.S.A.,3.25,Dominican Republic
1673,twenty-four blackbirds,Palos Blancos,1026,2013,75%,U.S.A.,2.5,Bolivia
1674,twenty-four blackbirds,Dominican Republic,753,2011,73%,U.S.A.,2.75,Dominican Republic
1675,Two Ravens,Peru,1740,2016,60%,U.S.A.,3.0,Peru
1676,Un Dimanche A Paris,Dominican Republic,709,2011,63%,France,3.75,Dominican Republic
1677,Undone,Matagalpa,1438,2014,74%,U.S.A.,2.75,Nicaragua
1678,Undone,Nourish,1438,2014,70%,U.S.A.,3.0,Dominican Republic
1679,Upchurch,"Madagascar, Sassy Bar",1752,2016,72%,U.S.A.,3.0,Madagascar
1680,Upchurch,"Tanzania, Party Bar",1752,2016,72%,U.S.A.,3.25,Tanzania
1681,Urzi,"Sur del Lago, Merida",1327,2014,65%,Italy,3.25,Venezuela
1682,Valrhona,"Piura, Illanka, Quemazon",1510,2015,63%,France,4.0,Peru
1683,Valrhona,"Andoa, Grand Cru blend",1145,2013,70%,France,3.5,nan
1684,Valrhona,"Loma Sotavento, 2013",1153,2013,64%,France,3.5,Dominican Republic
1685,Valrhona,"Otucan, Grand Cru",931,2012,69%,France,4.0,Venezuela
1686,Valrhona,Caraque,709,2011,56%,France,3.25,nan
1687,Valrhona,"Porcelana, Pedegral",757,2011,64%,France,4.0,Venezuela
1688,Valrhona,Tainori,327,2009,64%,France,3.75,Dominican Republic
1689,Valrhona,Alpaco,370,2009,66%,France,3.75,Ecuador
1690,Valrhona,Nyangbo,395,2009,68%,France,3.5,Ghana
1691,Valrhona,Araguani,117,2007,72%,France,3.0,"Venezuela, Carribean"
1692,Valrhona,Chuao 2002 P.,129,2007,65%,France,3.75,Venezuela
1693,Valrhona,Manjari,129,2007,64%,France,4.0,Madagascar
1694,Valrhona,Le Noir Extra Amer,147,2007,85%,France,1.5,nan
1695,Valrhona,Abinao,153,2007,85%,France,2.5,West Africa
1696,Valrhona,Le Noir Amer,157,2007,71%,France,2.75,West Africa
1697,Valrhona,"Porcelana, Maracaibo, Palmira P. 2006",162,2007,64%,France,3.25,Venezuela
1698,Valrhona,Caraibe,63,2006,66%,France,3.0,Carribean
1699,Valrhona,Guanaja,63,2006,70%,France,4.0,South America
1700,Valrhona,Gran Couva 2005 P.,75,2006,64%,France,2.5,Trinidad
1701,Valrhona,"Porcelana, Maracaibo, Palmira P. 2005",75,2006,64%,France,3.0,Venezuela
1702,Valrhona,"Sambirano, Ampamakia 2005, Millot P.",75,2006,64%,France,3.5,Madagascar
1703,Vanleer (Barry Callebaut),Manhattan,963,2012,72%,U.S.A.,2.5,Ghana
1704,Vanleer (Barry Callebaut),Napa,963,2012,65%,U.S.A.,2.75,Ghana
1705,Vao Vao (Chocolaterie Robert),Madagascar,404,2009,72%,Madagascar,2.75,Madagascar
1706,Vao Vao (Chocolaterie Robert),Madagascar,404,2009,76%,Madagascar,2.75,Madagascar
1707,Vao Vao (Chocolaterie Robert),Madagascar,404,2009,80%,Madagascar,2.75,Madagascar
1708,Vao Vao (Chocolaterie Robert),Madagascar,404,2009,70%,Madagascar,3.0,Madagascar
1709,Vao Vao (Chocolaterie Robert),Madagascar w/ nibs,404,2009,68%,Madagascar,3.0,Madagascar
1710,Vao Vao (Chocolaterie Robert),Madagascar,404,2009,64%,Madagascar,3.25,Madagascar
1711,Vicuna,Palos Blancos,1470,2015,70%,U.S.A.,3.25,Bolivia
1712,Vicuna,Palos Blancos + nibs,1470,2015,70%,U.S.A.,3.25,Bolivia
1713,Videri,Dominican Republic,1211,2014,90%,U.S.A.,3.25,Dominican Republic
1714,Videri,Trinidad,1211,2014,75%,U.S.A.,3.5,Trinidad
1715,Videri,Mindo,1227,2014,75%,U.S.A.,3.5,Ecuador
1716,Videri,Dark,1117,2013,90%,U.S.A.,3.75,Central and S. America
1717,Videri,Classic,991,2012,70%,U.S.A.,3.25,Central and S. America
1718,Vietcacao (A. Morin),"Ben Tre, Mekong Delta, MoCay",951,2012,70%,France,3.5,Vietnam
1719,Vintage Plantations,San Martin,1205,2014,75%,U.S.A.,3.0,Peru
1720,Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",153,2007,100%,U.S.A.,2.0,Ecuador
1721,Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",153,2007,90%,U.S.A.,2.0,Ecuador
1722,Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",153,2007,75%,U.S.A.,3.0,Ecuador
1723,Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2007",153,2007,65%,U.S.A.,3.0,Ecuador
1724,Violet Sky,Sambirano Valley,1458,2015,77%,U.S.A.,2.75,Madagascar
1725,Violet Sky,Moho River Valley,1458,2015,77%,U.S.A.,3.0,Belize
1726,Violet Sky,Cuyagua,1458,2015,77%,U.S.A.,3.0,Venezuela
1727,Violet Sky,Peru,1458,2015,77%,U.S.A.,3.25,Peru
1728,Violet Sky,Cahabon,1502,2015,77%,U.S.A.,2.75,Guatemala
1729,Vivra,Peru,1720,2016,70%,U.S.A.,2.5,Peru
1730,Vivra,Ocumare,1720,2016,70%,U.S.A.,2.5,Venezuela
1731,Vivra,Dominican Republic,1724,2016,70%,U.S.A.,3.0,Domincan Republic
1732,Wellington Chocolate Factory,Conacado,1756,2016,70%,New Zealand,3.5,Dominican Republic
1733,Wellington Chocolate Factory,"Piura Blanco, Norandino",1756,2016,70%,New Zealand,3.5,Peru
1734,Whittakers,Ghana,733,2011,72%,New Zealand,2.5,Ghana
1735,Wilkie's Organic,Amazonas,1169,2013,75%,Ireland,2.5,Peru
1736,Wilkie's Organic,Amazonas,1169,2013,89%,Ireland,2.75,Peru
1737,Wilkie's Organic,Tumbes,1169,2013,75%,Ireland,3.25,Peru
1738,Wilkie's Organic,Amazonas w/ nibs,1173,2013,75%,Ireland,2.75,Peru
1739,Willie's Cacao,Los Llanos,1848,2016,70%,U.K.,4.0,Colombia
1740,Willie's Cacao,Los Llanos,1227,2014,88%,U.K.,3.0,Colombia
1741,Willie's Cacao,"Java, Indonesian Black",1109,2013,100%,U.K.,2.25,Indonesia
1742,Willie's Cacao,Sambirano,593,2010,71%,U.K.,3.0,Madagascar
1743,Willie's Cacao,Hacienda Las Trincheras,593,2010,72%,U.K.,3.5,Venezuela
1744,Willie's Cacao,Java,593,2010,69%,U.K.,3.75,Indonesia
1745,Willie's Cacao,San Martin,457,2009,70%,U.K.,3.0,Peru
1746,Willie's Cacao,Rio Caribe,457,2009,72%,U.K.,3.25,Venezuela
1747,Wm,"Guasare, Zulia Prov., 2015, batch 124",1912,2016,74%,U.S.A.,3.0,Venezuela
1748,Wm,"Wild Beniano, 2016, batch 128, Heirloom",1912,2016,76%,U.S.A.,3.5,Bolivia
1749,Wm,"Ghana, 2013, batch 129",1916,2016,75%,U.S.A.,3.75,Ghana
1750,Woodblock,"Maranon, Cajamarca",1243,2014,70%,U.S.A.,3.0,Peru
1751,Woodblock,"Camino Verde P., Balao, Guayas",1042,2013,70%,U.S.A.,3.25,Ecuador
1752,Woodblock,Gran Couva,1042,2013,70%,U.S.A.,3.5,Trinidad
1753,Woodblock,Ecuador,825,2012,70%,U.S.A.,2.5,Ecuador
1754,Woodblock,Costa Rica,825,2012,70%,U.S.A.,3.0,Costa Rica
1755,Woodblock,Sambirano,951,2012,70%,U.S.A.,3.25,Madagascar
1756,Woodblock,Ocumare,741,2011,70%,U.S.A.,4.0,Venezuela
1757,Woodblock,La Red,769,2011,70%,U.S.A.,3.5,Dominican Republic
1758,Xocolat,Hispaniola,1057,2013,66%,Domincan Republic,3.0,Dominican Republic
1759,Xocolla,"Sambirano, batch 170102",1948,2017,70%,U.S.A.,2.75,Madagascar
1760,Xocolla,"Hispaniola, batch 170104",1948,2017,70%,U.S.A.,2.5,Dominican Republic
1761,Zak's,"Papua New Guinea, Batch 2",1574,2015,70%,U.S.A.,3.0,Papua New Guinea
1762,Zak's,"Dominican Republic, Batch D2",1578,2015,70%,U.S.A.,3.25,Domincan Republic
1763,Zak's,"Madagascar, Batch 2",1578,2015,70%,U.S.A.,3.25,Madagascar
1764,Zak's,"Peru, Batch 1",1578,2015,70%,U.S.A.,3.25,Peru
1765,Zak's,"Belize, Batch 2",1578,2015,70%,U.S.A.,3.5,Belize
1766,Zak's,"House Blend, Batch 2",1582,2015,60%,U.S.A.,3.0,nan
1767,Zart Pralinen,"Millot P., Ambanja",1820,2016,70%,Austria,3.5,Madagascar
1768,Zart Pralinen,UNOCACE,1824,2016,70%,Austria,2.75,Ecuador
1769,Zart Pralinen,San Juan Estate,1824,2016,85%,Austria,2.75,Trinidad
1770,Zart Pralinen,"Kakao Kamili, Kilombero Valley",1824,2016,85%,Austria,3.0,Tanzania
1771,Zart Pralinen,"Kakao Kamili, Kilombero Valley",1824,2016,70%,Austria,3.5,Tanzania
1772,Zart Pralinen,"San Juan Estate, Gran Couva",1880,2016,78%,Austria,3.5,Trinidad
1773,Zokoko,Guadalcanal,1716,2016,78%,Australia,3.75,Solomon Islands
1774,Zokoko,Goddess Blend,1780,2016,65%,Australia,3.25,nan
1775,Zokoko,Alto Beni,697,2011,68%,Australia,3.5,Bolivia
1776,Zokoko,Tokiala,701,2011,66%,Australia,3.5,Papua New Guinea
1777,Zokoko,"Tranquilidad, Baures",701,2011,72%,Australia,3.75,Bolivia
1778,Zotter,Raw,1205,2014,80%,Austria,2.75,nan
1779,Zotter,"Bocas del Toro, Cocabo Co-op",801,2012,72%,Austria,3.5,Panama
1780,Zotter,Amazonas Frucht,801,2012,65%,Austria,3.5,nan
1781,Zotter,"Satipo Pangoa region, 16hr conche",875,2012,70%,Austria,3.0,Peru
1782,Zotter,"Satipo Pangoa region, 20hr conche",875,2012,70%,Austria,3.5,Peru
1783,Zotter,"Loma Los Pinos, Yacao region, D.R.",875,2012,62%,Austria,3.75,Dominican Republic
1784,Zotter,El Oro,879,2012,75%,Austria,3.0,Ecuador
1785,Zotter,Huiwani Coop,879,2012,75%,Austria,3.0,Papua New Guinea
1786,Zotter,El Ceibo Coop,879,2012,90%,Austria,3.25,Bolivia
1787,Zotter,Santo Domingo,879,2012,70%,Austria,3.75,Dominican Republic
1788,Zotter,"Kongo, Highlands",883,2012,68%,Austria,3.25,Congo
1789,Zotter,"Indianer, Raw",883,2012,58%,Austria,3.5,nan
1790,Zotter,Peru,647,2011,70%,Austria,3.75,Peru
1791,Zotter,Congo,749,2011,65%,Austria,3.0,Congo
1792,Zotter,Kerala State,749,2011,65%,Austria,3.5,India
1793,Zotter,Kerala State,781,2011,62%,Austria,3.25,India
1794,Zotter,"Brazil, Mitzi Blue",486,2010,65%,Austria,3.0,Brazil
